timestamp,source_node,destination_node,channel_type,latency_ms,message_size,status
2025-01-01 02:41:41,NODE-5900,NODE-2450,RF,50,336,SUCCESS
2025-01-01 02:41:44,NODE-5928,NODE-3464,SATCOM,222,398,SUCCESS
2025-01-01 02:41:47,NODE-4538,NODE-3082,SATCOM,95,843,SUCCESS
2025-01-01 02:41:49,NODE-8989,NODE-6632,FIBER,200,872,SUCCESS
2025-01-01 02:41:50,NODE-3919,NODE-8248,SATCOM,41,1343,SUCCESS
2025-01-01 02:41:51,NODE-5764,NODE-8758,SATCOM,182,1466,SUCCESS
2025-01-01 02:41:52,NODE-7110,NODE-2384,SATCOM,87,1437,SUCCESS
2025-01-01 02:41:53,NODE-2220,NODE-4982,SATCOM,112,250,SUCCESS
2025-01-01 02:41:56,NODE-7331,NODE-5976,RF,880,1349,DELAY
2025-01-01 02:41:59,NODE-1450,NODE-9076,SATCOM,65,798,SUCCESS
2025-01-01 02:42:03,NODE-8122,NODE-8742,FIBER,129,214,SUCCESS
2025-01-01 02:42:05,NODE-9735,NODE-4354,RF,56,1364,SUCCESS
2025-01-01 02:42:09,NODE-3481,NODE-2624,SATCOM,163,403,SUCCESS
2025-01-01 02:42:10,NODE-2778,NODE-1782,FIBER,1572,204,DELAY
2025-01-01 02:42:13,NODE-5211,NODE-5354,SATCOM,878,898,DELAY
2025-01-01 02:42:17,NODE-4058,NODE-1403,RF,84,937,SUCCESS
2025-01-01 02:42:21,NODE-4257,NODE-4320,FIBER,2936,5935,FAIL
2025-01-01 02:42:24,NODE-9924,NODE-1767,FIBER,250,200,SUCCESS
2025-01-01 02:42:25,NODE-4918,NODE-5099,SATCOM,103,965,SUCCESS
2025-01-01 02:42:29,NODE-7291,NODE-7004,SATCOM,196,1393,SUCCESS
2025-01-01 02:42:32,NODE-9847,NODE-2846,SATCOM,148,1378,SUCCESS
2025-01-01 02:42:33,NODE-7750,NODE-3961,RF,164,357,SUCCESS
2025-01-01 02:42:36,NODE-7998,NODE-6320,FIBER,104,417,SUCCESS
2025-01-01 02:42:37,NODE-1584,NODE-6733,SATCOM,121,1334,SUCCESS
2025-01-01 02:42:39,NODE-5163,NODE-1769,RF,1571,1376,DELAY
2025-01-01 02:42:41,NODE-5133,NODE-7016,SATCOM,101,762,SUCCESS
2025-01-01 02:42:45,NODE-6764,NODE-3827,RF,199,631,SUCCESS
2025-01-01 02:42:46,NODE-3707,NODE-4709,FIBER,244,338,SUCCESS
2025-01-01 02:42:50,NODE-9311,NODE-3051,RF,242,384,SUCCESS
2025-01-01 02:42:52,NODE-8262,NODE-3427,FIBER,219,938,SUCCESS
2025-01-01 02:42:55,NODE-1782,NODE-3387,SATCOM,168,1408,SUCCESS
2025-01-01 02:42:57,NODE-5126,NODE-4961,RF,235,436,SUCCESS
2025-01-01 02:43:01,NODE-6168,NODE-2522,FIBER,194,800,SUCCESS
2025-01-01 02:43:02,NODE-5694,NODE-3305,FIBER,193,1118,SUCCESS
2025-01-01 02:43:03,NODE-3159,NODE-7023,SATCOM,87,1429,SUCCESS
2025-01-01 02:43:07,NODE-9988,NODE-9042,RF,216,618,SUCCESS
2025-01-01 02:43:11,NODE-4405,NODE-2448,SATCOM,83,548,SUCCESS
2025-01-01 02:43:12,NODE-2204,NODE-3402,FIBER,147,930,SUCCESS
2025-01-01 02:43:14,NODE-1835,NODE-3832,FIBER,106,326,SUCCESS
2025-01-01 02:43:17,NODE-8182,NODE-1847,SATCOM,87,778,SUCCESS
2025-01-01 02:43:18,NODE-3223,NODE-4249,SATCOM,112,860,SUCCESS
2025-01-01 02:43:21,NODE-8262,NODE-4570,SATCOM,66,908,SUCCESS
2025-01-01 02:43:24,NODE-6087,NODE-9884,FIBER,131,259,SUCCESS
2025-01-01 02:43:26,NODE-2975,NODE-5122,RF,109,381,SUCCESS
2025-01-01 02:43:29,NODE-3974,NODE-1814,FIBER,170,1195,SUCCESS
2025-01-01 02:43:33,NODE-6671,NODE-3456,SATCOM,1439,648,DELAY
2025-01-01 02:43:34,NODE-6027,NODE-5354,FIBER,137,863,SUCCESS
2025-01-01 02:43:38,NODE-1058,NODE-3730,FIBER,207,294,SUCCESS
2025-01-01 02:43:42,NODE-3133,NODE-8377,FIBER,179,1271,SUCCESS
2025-01-01 02:43:46,NODE-6238,NODE-5614,FIBER,97,658,SUCCESS
2025-01-01 02:43:49,NODE-1534,NODE-9741,FIBER,179,991,SUCCESS
2025-01-01 02:43:53,NODE-4213,NODE-1400,SATCOM,225,1407,SUCCESS
2025-01-01 02:43:56,NODE-6478,NODE-4776,RF,139,917,SUCCESS
2025-01-01 02:43:58,NODE-8057,NODE-6043,FIBER,238,357,SUCCESS
2025-01-01 02:44:01,NODE-2095,NODE-6995,SATCOM,164,1131,SUCCESS
2025-01-01 02:44:04,NODE-7843,NODE-2588,RF,125,992,SUCCESS
2025-01-01 02:44:08,NODE-4359,NODE-8065,SATCOM,241,994,SUCCESS
2025-01-01 02:44:11,NODE-6254,NODE-8989,SATCOM,60,340,SUCCESS
2025-01-01 02:44:12,NODE-7319,NODE-8954,FIBER,190,692,SUCCESS
2025-01-01 02:44:15,NODE-4812,NODE-5430,RF,75,1134,SUCCESS
2025-01-01 02:44:17,NODE-4343,NODE-5364,RF,242,1182,SUCCESS
2025-01-01 02:44:18,NODE-3680,NODE-5087,FIBER,84,420,SUCCESS
2025-01-01 02:44:20,NODE-2335,NODE-6299,FIBER,121,921,SUCCESS
2025-01-01 02:44:23,NODE-8067,NODE-6795,SATCOM,132,338,SUCCESS
2025-01-01 02:44:26,NODE-3891,NODE-8554,SATCOM,90,1301,SUCCESS
2025-01-01 02:44:27,NODE-3842,NODE-6822,FIBER,1248,1304,DELAY
2025-01-01 02:44:29,NODE-2242,NODE-5317,FIBER,236,696,SUCCESS
2025-01-01 02:44:32,NODE-8340,NODE-8903,RF,239,1040,SUCCESS
2025-01-01 02:44:35,NODE-2696,NODE-1331,SATCOM,246,852,SUCCESS
2025-01-01 02:44:36,NODE-2071,NODE-5825,RF,177,578,SUCCESS
2025-01-01 02:44:39,NODE-1777,NODE-3103,FIBER,171,837,SUCCESS
2025-01-01 02:44:40,NODE-8549,NODE-7485,RF,186,571,SUCCESS
2025-01-01 02:44:42,NODE-3575,NODE-7737,RF,211,1434,SUCCESS
2025-01-01 02:44:44,NODE-6872,NODE-6586,RF,130,1325,SUCCESS
2025-01-01 02:44:47,NODE-5464,NODE-9814,RF,178,935,SUCCESS
2025-01-01 02:44:48,NODE-7643,NODE-6963,RF,1193,912,DELAY
2025-01-01 02:44:51,NODE-6839,NODE-2131,FIBER,89,1079,SUCCESS
2025-01-01 02:44:55,NODE-2216,NODE-4128,RF,102,370,SUCCESS
2025-01-01 02:44:58,NODE-8456,NODE-1263,FIBER,220,861,SUCCESS
2025-01-01 02:44:59,NODE-7122,NODE-5273,SATCOM,97,1002,SUCCESS
2025-01-01 02:45:00,NODE-3179,NODE-7110,SATCOM,167,1454,SUCCESS
2025-01-01 02:45:02,NODE-7384,NODE-8785,RF,207,221,SUCCESS
2025-01-01 02:45:06,NODE-8270,NODE-3008,RF,1853,3218,FAIL
2025-01-01 02:45:10,NODE-9991,NODE-8103,RF,114,711,SUCCESS
2025-01-01 02:45:11,NODE-8348,NODE-1495,SATCOM,108,1015,SUCCESS
2025-01-01 02:45:14,NODE-6256,NODE-4026,RF,3165,6473,FAIL
2025-01-01 02:45:17,NODE-7768,NODE-3784,SATCOM,247,769,SUCCESS
2025-01-01 02:45:20,NODE-2896,NODE-2500,SATCOM,207,713,SUCCESS
2025-01-01 02:45:22,NODE-8866,NODE-9869,FIBER,183,1433,SUCCESS
2025-01-01 02:45:26,NODE-5987,NODE-2694,RF,153,1211,SUCCESS
2025-01-01 02:45:29,NODE-4027,NODE-6215,FIBER,172,763,SUCCESS
2025-01-01 02:45:30,NODE-5608,NODE-7799,SATCOM,83,251,SUCCESS
2025-01-01 02:45:34,NODE-3751,NODE-8533,SATCOM,853,549,DELAY
2025-01-01 02:45:37,NODE-8889,NODE-9085,RF,1002,915,DELAY
2025-01-01 02:45:41,NODE-5066,NODE-3198,RF,2741,4152,FAIL
2025-01-01 02:45:44,NODE-9777,NODE-3432,SATCOM,85,1117,SUCCESS
2025-01-01 02:45:46,NODE-4406,NODE-4266,FIBER,82,1086,SUCCESS
2025-01-01 02:45:47,NODE-1778,NODE-2435,SATCOM,842,496,DELAY
2025-01-01 02:45:49,NODE-4786,NODE-5709,RF,70,1318,SUCCESS
2025-01-01 02:45:52,NODE-1366,NODE-1424,RF,113,497,SUCCESS
2025-01-01 02:45:55,NODE-3384,NODE-5029,FIBER,212,904,SUCCESS
2025-01-01 02:45:56,NODE-3404,NODE-8939,SATCOM,94,295,SUCCESS
2025-01-01 02:45:57,NODE-6458,NODE-6390,SATCOM,1163,735,DELAY
2025-01-01 02:45:59,NODE-6663,NODE-8322,SATCOM,148,652,SUCCESS
2025-01-01 02:46:03,NODE-4692,NODE-3884,FIBER,159,834,SUCCESS
2025-01-01 02:46:06,NODE-2044,NODE-1274,FIBER,164,335,SUCCESS
2025-01-01 02:46:10,NODE-4817,NODE-6434,FIBER,2091,5263,FAIL
2025-01-01 02:46:12,NODE-7593,NODE-2714,SATCOM,204,289,SUCCESS
2025-01-01 02:46:13,NODE-9034,NODE-4800,FIBER,148,707,SUCCESS
2025-01-01 02:46:14,NODE-4251,NODE-3061,SATCOM,200,349,SUCCESS
2025-01-01 02:46:17,NODE-8398,NODE-7052,RF,223,951,SUCCESS
2025-01-01 02:46:21,NODE-9434,NODE-7884,FIBER,48,1391,SUCCESS
2025-01-01 02:46:23,NODE-3961,NODE-9925,SATCOM,189,1040,SUCCESS
2025-01-01 02:46:25,NODE-4597,NODE-8757,SATCOM,231,983,SUCCESS
2025-01-01 02:46:27,NODE-4991,NODE-2568,SATCOM,242,1238,SUCCESS
2025-01-01 02:46:29,NODE-3332,NODE-1288,SATCOM,50,1403,SUCCESS
2025-01-01 02:46:31,NODE-1947,NODE-2055,FIBER,218,466,SUCCESS
2025-01-01 02:46:32,NODE-6390,NODE-9311,SATCOM,233,1115,SUCCESS
2025-01-01 02:46:33,NODE-3563,NODE-5685,FIBER,146,346,SUCCESS
2025-01-01 02:46:36,NODE-7608,NODE-3819,RF,55,953,SUCCESS
2025-01-01 02:46:37,NODE-2748,NODE-6949,SATCOM,137,628,SUCCESS
2025-01-01 02:46:40,NODE-9113,NODE-9609,SATCOM,163,857,SUCCESS
2025-01-01 02:46:44,NODE-8900,NODE-1968,RF,149,500,SUCCESS
2025-01-01 02:46:47,NODE-1549,NODE-4764,SATCOM,142,1307,SUCCESS
2025-01-01 02:46:49,NODE-6031,NODE-8654,RF,1166,942,DELAY
2025-01-01 02:46:50,NODE-8305,NODE-8710,RF,56,372,SUCCESS
2025-01-01 02:46:54,NODE-5816,NODE-7974,RF,206,753,SUCCESS
2025-01-01 02:46:58,NODE-5625,NODE-2856,RF,193,569,SUCCESS
2025-01-01 02:47:00,NODE-1503,NODE-1790,RF,235,1309,SUCCESS
2025-01-01 02:47:04,NODE-3094,NODE-1934,FIBER,229,1240,SUCCESS
2025-01-01 02:47:05,NODE-4995,NODE-2499,SATCOM,242,1279,SUCCESS
2025-01-01 02:47:06,NODE-4995,NODE-6304,FIBER,40,310,SUCCESS
2025-01-01 02:47:08,NODE-6387,NODE-9782,RF,71,1329,SUCCESS
2025-01-01 02:47:12,NODE-4750,NODE-7810,RF,950,561,DELAY
2025-01-01 02:47:16,NODE-9674,NODE-4998,FIBER,64,1392,SUCCESS
2025-01-01 02:47:18,NODE-4362,NODE-6173,SATCOM,72,888,SUCCESS
2025-01-01 02:47:21,NODE-2245,NODE-4768,RF,79,377,SUCCESS
2025-01-01 02:47:25,NODE-2994,NODE-4277,RF,183,329,SUCCESS
2025-01-01 02:47:28,NODE-8058,NODE-6247,RF,209,347,SUCCESS
2025-01-01 02:47:30,NODE-9016,NODE-3889,RF,164,921,SUCCESS
2025-01-01 02:47:31,NODE-6531,NODE-5816,FIBER,147,313,SUCCESS
2025-01-01 02:47:34,NODE-4989,NODE-2822,SATCOM,102,357,SUCCESS
2025-01-01 02:47:37,NODE-7840,NODE-6352,FIBER,55,1194,SUCCESS
2025-01-01 02:47:40,NODE-7244,NODE-5709,RF,75,697,SUCCESS
2025-01-01 02:47:42,NODE-9535,NODE-9794,RF,110,860,SUCCESS
2025-01-01 02:47:46,NODE-8802,NODE-3368,RF,93,899,SUCCESS
2025-01-01 02:47:48,NODE-8133,NODE-7709,SATCOM,156,851,SUCCESS
2025-01-01 02:47:51,NODE-4201,NODE-1888,FIBER,177,536,SUCCESS
2025-01-01 02:47:52,NODE-7275,NODE-8303,RF,190,1223,SUCCESS
2025-01-01 02:47:56,NODE-5147,NODE-6680,RF,186,1404,SUCCESS
2025-01-01 02:47:57,NODE-6796,NODE-5918,RF,1130,597,DELAY
2025-01-01 02:47:58,NODE-2019,NODE-5535,RF,128,845,SUCCESS
2025-01-01 02:47:59,NODE-8703,NODE-3559,FIBER,189,477,SUCCESS
2025-01-01 02:48:02,NODE-9156,NODE-3731,SATCOM,89,733,SUCCESS
2025-01-01 02:48:05,NODE-5477,NODE-5034,FIBER,192,1228,SUCCESS
2025-01-01 02:48:09,NODE-8144,NODE-7651,SATCOM,134,643,SUCCESS
2025-01-01 02:48:12,NODE-4288,NODE-4230,FIBER,61,1307,SUCCESS
2025-01-01 02:48:14,NODE-9823,NODE-1071,FIBER,106,1395,SUCCESS
2025-01-01 02:48:18,NODE-5472,NODE-1734,FIBER,175,427,SUCCESS
2025-01-01 02:48:20,NODE-6743,NODE-2488,SATCOM,143,340,SUCCESS
2025-01-01 02:48:21,NODE-5095,NODE-5912,SATCOM,67,933,SUCCESS
2025-01-01 02:48:25,NODE-5219,NODE-5873,SATCOM,114,669,SUCCESS
2025-01-01 02:48:29,NODE-8696,NODE-4187,RF,147,1450,SUCCESS
2025-01-01 02:48:31,NODE-1070,NODE-4217,RF,174,989,SUCCESS
2025-01-01 02:48:33,NODE-7109,NODE-3854,FIBER,63,460,SUCCESS
2025-01-01 02:48:36,NODE-4316,NODE-1831,RF,936,1188,DELAY
2025-01-01 02:48:38,NODE-9411,NODE-5371,SATCOM,145,1152,SUCCESS
2025-01-01 02:48:42,NODE-7128,NODE-8333,FIBER,173,1159,SUCCESS
2025-01-01 02:48:45,NODE-8429,NODE-1472,SATCOM,146,1383,SUCCESS
2025-01-01 02:48:47,NODE-5566,NODE-3979,SATCOM,106,311,SUCCESS
2025-01-01 02:48:48,NODE-4263,NODE-1229,SATCOM,1289,855,DELAY
2025-01-01 02:48:50,NODE-2137,NODE-5912,SATCOM,42,1255,SUCCESS
2025-01-01 02:48:53,NODE-9871,NODE-6689,SATCOM,92,297,SUCCESS
2025-01-01 02:48:57,NODE-7897,NODE-1274,RF,48,1448,SUCCESS
2025-01-01 02:49:01,NODE-6767,NODE-2287,SATCOM,163,1459,SUCCESS
2025-01-01 02:49:03,NODE-9274,NODE-4503,RF,73,230,SUCCESS
2025-01-01 02:49:05,NODE-7720,NODE-3235,FIBER,50,1054,SUCCESS
2025-01-01 02:49:08,NODE-4858,NODE-2243,FIBER,2467,3270,FAIL
2025-01-01 02:49:10,NODE-7675,NODE-1029,FIBER,120,287,SUCCESS
2025-01-01 02:49:13,NODE-7828,NODE-7746,RF,235,1398,SUCCESS
2025-01-01 02:49:16,NODE-1890,NODE-6095,SATCOM,1452,467,DELAY
2025-01-01 02:49:18,NODE-9737,NODE-9725,SATCOM,200,898,SUCCESS
2025-01-01 02:49:19,NODE-2817,NODE-8190,SATCOM,156,1145,SUCCESS
2025-01-01 02:49:23,NODE-6092,NODE-5141,SATCOM,125,1255,SUCCESS
2025-01-01 02:49:24,NODE-6784,NODE-1394,SATCOM,1249,300,DELAY
2025-01-01 02:49:27,NODE-5958,NODE-7157,RF,242,393,SUCCESS
2025-01-01 02:49:31,NODE-1484,NODE-3540,SATCOM,198,1236,SUCCESS
2025-01-01 02:49:34,NODE-1240,NODE-5796,RF,241,1166,SUCCESS
2025-01-01 02:49:37,NODE-3957,NODE-5505,RF,234,1251,SUCCESS
2025-01-01 02:49:40,NODE-5514,NODE-1274,RF,118,636,SUCCESS
2025-01-01 02:49:41,NODE-4155,NODE-2853,SATCOM,135,587,SUCCESS
2025-01-01 02:49:42,NODE-6375,NODE-5734,SATCOM,192,560,SUCCESS
2025-01-01 02:49:46,NODE-7300,NODE-4652,SATCOM,183,939,SUCCESS
2025-01-01 02:49:50,NODE-9466,NODE-9548,FIBER,188,1356,SUCCESS
2025-01-01 02:49:54,NODE-9136,NODE-2800,FIBER,225,1419,SUCCESS
2025-01-01 02:49:56,NODE-9756,NODE-1897,RF,48,557,SUCCESS
2025-01-01 02:50:00,NODE-1737,NODE-5090,FIBER,83,1012,SUCCESS
2025-01-01 02:50:01,NODE-3035,NODE-3958,SATCOM,192,996,SUCCESS
2025-01-01 02:50:02,NODE-2278,NODE-1180,SATCOM,166,926,SUCCESS
2025-01-01 02:50:03,NODE-5993,NODE-4207,FIBER,115,1086,SUCCESS
2025-01-01 02:50:04,NODE-1826,NODE-2146,RF,86,252,SUCCESS
2025-01-01 02:50:07,NODE-4591,NODE-7368,FIBER,48,1492,SUCCESS
2025-01-01 02:50:09,NODE-1820,NODE-8188,SATCOM,125,882,SUCCESS
2025-01-01 02:50:13,NODE-1999,NODE-9250,SATCOM,116,1364,SUCCESS
2025-01-01 02:50:17,NODE-8464,NODE-1916,SATCOM,1044,929,DELAY
2025-01-01 02:50:21,NODE-1027,NODE-5876,SATCOM,157,535,SUCCESS
2025-01-01 02:50:22,NODE-5410,NODE-3656,RF,75,401,SUCCESS
2025-01-01 02:50:25,NODE-3383,NODE-5048,FIBER,128,290,SUCCESS
2025-01-01 02:50:28,NODE-9982,NODE-5206,FIBER,103,1048,SUCCESS
2025-01-01 02:50:29,NODE-1286,NODE-2703,SATCOM,1463,565,DELAY
2025-01-01 02:50:30,NODE-1684,NODE-4969,SATCOM,213,352,SUCCESS
2025-01-01 02:50:33,NODE-2847,NODE-6016,SATCOM,2958,5097,FAIL
2025-01-01 02:50:36,NODE-4789,NODE-1959,FIBER,180,1130,SUCCESS
2025-01-01 02:50:38,NODE-2620,NODE-3319,SATCOM,179,650,SUCCESS
2025-01-01 02:50:40,NODE-2047,NODE-3590,SATCOM,2189,3981,FAIL
2025-01-01 02:50:41,NODE-7884,NODE-2486,RF,170,749,SUCCESS
2025-01-01 02:50:44,NODE-6959,NODE-3421,SATCOM,165,336,SUCCESS
2025-01-01 02:50:45,NODE-4126,NODE-8832,RF,171,819,SUCCESS
2025-01-01 02:50:49,NODE-1124,NODE-9185,RF,122,1466,SUCCESS
2025-01-01 02:50:50,NODE-7881,NODE-3583,SATCOM,196,929,SUCCESS
2025-01-01 02:50:54,NODE-1229,NODE-8125,FIBER,173,1116,SUCCESS
2025-01-01 02:50:55,NODE-7693,NODE-7900,FIBER,186,478,SUCCESS
2025-01-01 02:50:56,NODE-2614,NODE-6768,RF,117,503,SUCCESS
2025-01-01 02:50:59,NODE-6474,NODE-6138,RF,141,740,SUCCESS
2025-01-01 02:51:02,NODE-2225,NODE-8227,SATCOM,2344,4995,FAIL
2025-01-01 02:51:05,NODE-2453,NODE-8857,FIBER,1017,280,DELAY
2025-01-01 02:51:08,NODE-2921,NODE-8717,FIBER,161,876,SUCCESS
2025-01-01 02:51:09,NODE-2551,NODE-8160,RF,187,510,SUCCESS
2025-01-01 02:51:12,NODE-7577,NODE-1708,SATCOM,245,1230,SUCCESS
2025-01-01 02:51:15,NODE-7811,NODE-7385,RF,224,829,SUCCESS
2025-01-01 02:51:19,NODE-3156,NODE-9214,FIBER,186,609,SUCCESS
2025-01-01 02:51:21,NODE-4229,NODE-4094,RF,130,1324,SUCCESS
2025-01-01 02:51:25,NODE-8272,NODE-7981,RF,65,357,SUCCESS
2025-01-01 02:51:29,NODE-5634,NODE-3906,FIBER,108,911,SUCCESS
2025-01-01 02:51:32,NODE-4649,NODE-5601,FIBER,41,331,SUCCESS
2025-01-01 02:51:36,NODE-3337,NODE-5418,RF,1304,1483,DELAY
2025-01-01 02:51:37,NODE-4373,NODE-9367,FIBER,192,651,SUCCESS
2025-01-01 02:51:38,NODE-1516,NODE-6386,RF,247,854,SUCCESS
2025-01-01 02:51:41,NODE-2057,NODE-7647,FIBER,2357,6090,FAIL
2025-01-01 02:51:42,NODE-6740,NODE-7296,FIBER,181,1225,SUCCESS
2025-01-01 02:51:44,NODE-8223,NODE-5918,FIBER,194,1376,SUCCESS
2025-01-01 02:51:46,NODE-9315,NODE-1517,FIBER,178,918,SUCCESS
2025-01-01 02:51:49,NODE-4685,NODE-5288,SATCOM,239,1003,SUCCESS
2025-01-01 02:51:53,NODE-7546,NODE-4635,SATCOM,244,835,SUCCESS
2025-01-01 02:51:57,NODE-9416,NODE-3677,RF,148,486,SUCCESS
2025-01-01 02:52:01,NODE-9708,NODE-5991,FIBER,234,949,SUCCESS
2025-01-01 02:52:05,NODE-5278,NODE-1472,FIBER,185,300,SUCCESS
2025-01-01 02:52:08,NODE-2318,NODE-4471,SATCOM,121,586,SUCCESS
2025-01-01 02:52:09,NODE-7792,NODE-6227,RF,1183,1253,DELAY
2025-01-01 02:52:11,NODE-3989,NODE-6057,RF,170,1255,SUCCESS
2025-01-01 02:52:14,NODE-8557,NODE-2692,SATCOM,94,293,SUCCESS
2025-01-01 02:52:15,NODE-7674,NODE-2860,SATCOM,160,1019,SUCCESS
2025-01-01 02:52:18,NODE-5418,NODE-1634,FIBER,989,663,DELAY
2025-01-01 02:52:22,NODE-7713,NODE-3949,FIBER,232,715,SUCCESS
2025-01-01 02:52:23,NODE-3708,NODE-1982,SATCOM,1470,307,DELAY
2025-01-01 02:52:27,NODE-3813,NODE-2094,SATCOM,1273,796,DELAY
2025-01-01 02:52:31,NODE-9913,NODE-9339,FIBER,124,1298,SUCCESS
2025-01-01 02:52:32,NODE-3922,NODE-8337,FIBER,2196,4571,FAIL
2025-01-01 02:52:36,NODE-9880,NODE-5700,RF,77,318,SUCCESS
2025-01-01 02:52:39,NODE-7417,NODE-4447,RF,2090,5569,FAIL
2025-01-01 02:52:41,NODE-7398,NODE-4183,FIBER,1218,1080,DELAY
2025-01-01 02:52:44,NODE-6636,NODE-6759,FIBER,181,561,SUCCESS
2025-01-01 02:52:48,NODE-4033,NODE-1207,RF,63,605,SUCCESS
2025-01-01 02:52:50,NODE-7765,NODE-7308,SATCOM,51,513,SUCCESS
2025-01-01 02:52:53,NODE-9786,NODE-1863,RF,238,480,SUCCESS
2025-01-01 02:52:56,NODE-3238,NODE-3372,SATCOM,78,766,SUCCESS
2025-01-01 02:52:59,NODE-2744,NODE-1993,RF,65,1314,SUCCESS
2025-01-01 02:53:03,NODE-1171,NODE-6884,FIBER,125,764,SUCCESS
2025-01-01 02:53:07,NODE-2274,NODE-2563,SATCOM,1012,202,DELAY
2025-01-01 02:53:11,NODE-5979,NODE-6690,RF,145,1474,SUCCESS
2025-01-01 02:53:15,NODE-3609,NODE-9855,FIBER,104,751,SUCCESS
2025-01-01 02:53:18,NODE-9034,NODE-8668,SATCOM,66,1002,SUCCESS
2025-01-01 02:53:21,NODE-1761,NODE-9610,SATCOM,236,1166,SUCCESS
2025-01-01 02:53:22,NODE-3105,NODE-6559,FIBER,122,553,SUCCESS
2025-01-01 02:53:26,NODE-3029,NODE-2332,FIBER,198,1457,SUCCESS
2025-01-01 02:53:27,NODE-9170,NODE-9796,SATCOM,87,902,SUCCESS
2025-01-01 02:53:30,NODE-9297,NODE-6736,SATCOM,133,339,SUCCESS
2025-01-01 02:53:34,NODE-9413,NODE-5632,RF,55,295,SUCCESS
2025-01-01 02:53:38,NODE-4533,NODE-4321,FIBER,1961,6199,FAIL
2025-01-01 02:53:41,NODE-7628,NODE-4926,SATCOM,851,348,DELAY
2025-01-01 02:53:42,NODE-6853,NODE-7011,SATCOM,215,1289,SUCCESS
2025-01-01 02:53:44,NODE-3537,NODE-9992,SATCOM,229,1044,SUCCESS
2025-01-01 02:53:47,NODE-2382,NODE-3921,FIBER,210,818,SUCCESS
2025-01-01 02:53:48,NODE-3269,NODE-5678,SATCOM,234,1302,SUCCESS
2025-01-01 02:53:49,NODE-7419,NODE-1127,RF,196,486,SUCCESS
2025-01-01 02:53:50,NODE-9040,NODE-5041,RF,85,1162,SUCCESS
2025-01-01 02:53:54,NODE-9891,NODE-3965,FIBER,161,753,SUCCESS
2025-01-01 02:53:57,NODE-8704,NODE-3992,RF,224,1010,SUCCESS
2025-01-01 02:53:59,NODE-9110,NODE-7945,FIBER,925,248,DELAY
2025-01-01 02:54:00,NODE-2153,NODE-5573,RF,1573,830,DELAY
2025-01-01 02:54:04,NODE-1204,NODE-3219,RF,131,1256,SUCCESS
2025-01-01 02:54:08,NODE-9131,NODE-2901,SATCOM,143,359,SUCCESS
2025-01-01 02:54:12,NODE-6431,NODE-7665,SATCOM,196,664,SUCCESS
2025-01-01 02:54:16,NODE-1843,NODE-8199,FIBER,166,238,SUCCESS
2025-01-01 02:54:18,NODE-9747,NODE-6298,SATCOM,134,350,SUCCESS
2025-01-01 02:54:21,NODE-2066,NODE-8890,FIBER,175,598,SUCCESS
2025-01-01 02:54:23,NODE-4569,NODE-2842,FIBER,135,526,SUCCESS
2025-01-01 02:54:27,NODE-2677,NODE-4227,FIBER,85,1121,SUCCESS
2025-01-01 02:54:31,NODE-1435,NODE-6583,SATCOM,154,584,SUCCESS
2025-01-01 02:54:34,NODE-9647,NODE-5286,SATCOM,218,403,SUCCESS
2025-01-01 02:54:38,NODE-9920,NODE-7556,FIBER,240,393,SUCCESS
2025-01-01 02:54:40,NODE-8770,NODE-7130,RF,191,1240,SUCCESS
2025-01-01 02:54:44,NODE-8326,NODE-6814,RF,223,758,SUCCESS
2025-01-01 02:54:46,NODE-4616,NODE-7401,SATCOM,40,275,SUCCESS
2025-01-01 02:54:48,NODE-1750,NODE-8228,SATCOM,150,893,SUCCESS
2025-01-01 02:54:49,NODE-7287,NODE-2957,RF,157,604,SUCCESS
2025-01-01 02:54:53,NODE-1264,NODE-8734,FIBER,91,626,SUCCESS
2025-01-01 02:54:55,NODE-9327,NODE-7287,SATCOM,215,806,SUCCESS
2025-01-01 02:54:59,NODE-6420,NODE-7662,RF,103,370,SUCCESS
2025-01-01 02:55:03,NODE-7734,NODE-2870,RF,193,1291,SUCCESS
2025-01-01 02:55:04,NODE-5896,NODE-5432,SATCOM,903,666,DELAY
2025-01-01 02:55:05,NODE-6639,NODE-3592,FIBER,174,313,SUCCESS
2025-01-01 02:55:06,NODE-7221,NODE-3193,RF,230,953,SUCCESS
2025-01-01 02:55:10,NODE-7758,NODE-9842,FIBER,1033,972,DELAY
2025-01-01 02:55:11,NODE-1653,NODE-1693,SATCOM,82,1179,SUCCESS
2025-01-01 02:55:14,NODE-9333,NODE-3801,SATCOM,1297,1142,DELAY
2025-01-01 02:55:16,NODE-5972,NODE-2400,RF,225,292,SUCCESS
2025-01-01 02:55:18,NODE-6292,NODE-3664,SATCOM,218,239,SUCCESS
2025-01-01 02:55:20,NODE-4769,NODE-5632,FIBER,99,688,SUCCESS
2025-01-01 02:55:23,NODE-5956,NODE-8623,FIBER,67,1347,SUCCESS
2025-01-01 02:55:24,NODE-5586,NODE-7223,RF,183,262,SUCCESS
2025-01-01 02:55:25,NODE-1478,NODE-5096,FIBER,93,894,SUCCESS
2025-01-01 02:55:27,NODE-9611,NODE-5487,FIBER,193,1087,SUCCESS
2025-01-01 02:55:31,NODE-9853,NODE-5819,SATCOM,91,913,SUCCESS
2025-01-01 02:55:32,NODE-9015,NODE-9382,FIBER,56,1207,SUCCESS
