timestamp,source_ip,destination_ip,protocol,packet_size,response_time_ms,status
2025-01-01 11:34:11,192.168.1.139,1.1.1.1,HTTPS,815,60,OK
2025-01-01 11:34:14,192.168.1.80,8.8.4.4,HTTP,139,1388,DELAY
2025-01-01 11:34:15,192.168.1.11,8.8.4.4,HTTP,492,62,OK
2025-01-01 11:34:16,192.168.1.108,8.8.8.8,HTTPS,867,211,OK
2025-01-01 11:34:18,192.168.1.178,8.8.4.4,HTTP,482,249,OK
2025-01-01 11:34:21,192.168.1.229,8.8.8.8,HTTP,706,1291,DELAY
2025-01-01 11:34:23,192.168.1.77,8.8.8.8,HTTP,444,1290,DELAY
2025-01-01 11:34:26,192.168.1.141,8.8.4.4,HTTP,1444,1229,DELAY
2025-01-01 11:34:29,192.168.1.203,1.1.1.1,HTTP,901,231,OK
2025-01-01 11:34:31,192.168.1.103,8.8.8.8,HTTP,1120,981,DELAY
2025-01-01 11:34:34,192.168.1.190,8.8.4.4,HTTP,642,75,OK
2025-01-01 11:34:35,192.168.1.141,8.8.8.8,HTTP,495,282,OK
2025-01-01 11:34:37,192.168.1.1,1.1.1.1,HTTPS,305,104,OK
2025-01-01 11:34:39,192.168.1.124,1.1.1.1,HTTPS,1272,71,OK
2025-01-01 11:34:42,192.168.1.71,8.8.4.4,HTTP,837,269,OK
2025-01-01 11:34:43,192.168.1.52,1.1.1.1,HTTP,6044,2712,FAIL
2025-01-01 11:34:45,192.168.1.175,1.1.1.1,HTTPS,988,216,OK
2025-01-01 11:34:48,192.168.1.80,1.1.1.1,HTTP,266,293,OK
2025-01-01 11:34:50,192.168.1.238,1.1.1.1,HTTPS,791,284,OK
2025-01-01 11:34:51,192.168.1.141,1.1.1.1,HTTP,103,203,OK
2025-01-01 11:34:54,192.168.1.158,8.8.8.8,HTTPS,323,70,OK
2025-01-01 11:34:55,192.168.1.194,1.1.1.1,HTTPS,520,202,OK
2025-01-01 11:34:56,192.168.1.94,8.8.8.8,HTTPS,5456,2510,FAIL
2025-01-01 11:34:57,192.168.1.124,8.8.8.8,HTTP,360,125,OK
2025-01-01 11:34:58,192.168.1.131,1.1.1.1,HTTP,1385,144,OK
2025-01-01 11:34:59,192.168.1.245,1.1.1.1,HTTPS,560,186,OK
2025-01-01 11:35:00,192.168.1.31,8.8.4.4,HTTP,354,85,OK
2025-01-01 11:35:03,192.168.1.195,8.8.8.8,HTTP,1270,122,OK
2025-01-01 11:35:05,192.168.1.56,8.8.4.4,HTTP,1371,243,OK
2025-01-01 11:35:07,192.168.1.11,1.1.1.1,HTTP,1346,136,OK
2025-01-01 11:35:08,192.168.1.150,1.1.1.1,HTTP,1404,61,OK
2025-01-01 11:35:10,192.168.1.143,1.1.1.1,HTTPS,1253,101,OK
2025-01-01 11:35:12,192.168.1.76,1.1.1.1,HTTP,942,227,OK
2025-01-01 11:35:14,192.168.1.245,8.8.4.4,HTTP,4091,1795,FAIL
2025-01-01 11:35:17,192.168.1.250,8.8.8.8,HTTP,1033,112,OK
2025-01-01 11:35:20,192.168.1.105,8.8.4.4,HTTPS,1385,228,OK
2025-01-01 11:35:22,192.168.1.112,1.1.1.1,HTTP,986,190,OK
2025-01-01 11:35:24,192.168.1.113,8.8.8.8,HTTP,968,190,OK
2025-01-01 11:35:26,192.168.1.213,8.8.8.8,HTTP,720,193,OK
2025-01-01 11:35:28,192.168.1.219,8.8.8.8,HTTPS,710,121,OK
2025-01-01 11:35:30,192.168.1.76,8.8.4.4,HTTPS,614,154,OK
2025-01-01 11:35:33,192.168.1.103,8.8.4.4,HTTP,4123,2482,FAIL
2025-01-01 11:35:35,192.168.1.228,8.8.4.4,HTTP,1058,248,OK
2025-01-01 11:35:38,192.168.1.65,8.8.8.8,HTTPS,1079,136,OK
2025-01-01 11:35:40,192.168.1.12,8.8.4.4,HTTP,1378,120,OK
2025-01-01 11:35:42,192.168.1.242,8.8.8.8,HTTPS,115,119,OK
2025-01-01 11:35:45,192.168.1.215,1.1.1.1,HTTP,826,266,OK
2025-01-01 11:35:47,192.168.1.155,1.1.1.1,HTTPS,464,193,OK
2025-01-01 11:35:48,192.168.1.13,8.8.8.8,HTTPS,1080,84,OK
2025-01-01 11:35:49,192.168.1.121,1.1.1.1,HTTP,1479,152,OK
2025-01-01 11:35:50,192.168.1.152,8.8.4.4,HTTP,1071,129,OK
2025-01-01 11:35:51,192.168.1.142,1.1.1.1,HTTPS,403,97,OK
2025-01-01 11:35:54,192.168.1.45,8.8.4.4,HTTPS,854,105,OK
2025-01-01 11:35:57,192.168.1.166,8.8.4.4,HTTP,459,163,OK
2025-01-01 11:36:00,192.168.1.224,8.8.4.4,HTTPS,1110,86,OK
2025-01-01 11:36:03,192.168.1.178,8.8.8.8,HTTP,485,78,OK
2025-01-01 11:36:06,192.168.1.247,8.8.4.4,HTTPS,717,224,OK
2025-01-01 11:36:07,192.168.1.202,1.1.1.1,HTTPS,878,1370,DELAY
2025-01-01 11:36:08,192.168.1.249,8.8.8.8,HTTPS,363,287,OK
2025-01-01 11:36:10,192.168.1.167,1.1.1.1,HTTPS,1435,133,OK
2025-01-01 11:36:11,192.168.1.133,1.1.1.1,HTTPS,1337,147,OK
2025-01-01 11:36:12,192.168.1.19,8.8.8.8,HTTPS,692,147,OK
2025-01-01 11:36:15,192.168.1.68,8.8.4.4,HTTP,224,121,OK
2025-01-01 11:36:17,192.168.1.22,8.8.4.4,HTTP,962,1291,DELAY
2025-01-01 11:36:20,192.168.1.224,1.1.1.1,HTTP,1085,134,OK
2025-01-01 11:36:21,192.168.1.8,8.8.4.4,HTTPS,1415,107,OK
2025-01-01 11:36:24,192.168.1.144,1.1.1.1,HTTP,1326,61,OK
2025-01-01 11:36:26,192.168.1.166,1.1.1.1,HTTPS,1209,277,OK
2025-01-01 11:36:28,192.168.1.198,1.1.1.1,HTTP,727,149,OK
2025-01-01 11:36:29,192.168.1.207,8.8.4.4,HTTP,960,95,OK
2025-01-01 11:36:30,192.168.1.40,8.8.4.4,HTTPS,616,1316,DELAY
2025-01-01 11:36:31,192.168.1.1,8.8.4.4,HTTP,586,240,OK
2025-01-01 11:36:33,192.168.1.237,8.8.8.8,HTTP,250,219,OK
2025-01-01 11:36:35,192.168.1.120,8.8.4.4,HTTPS,778,79,OK
2025-01-01 11:36:37,192.168.1.167,8.8.4.4,HTTPS,668,70,OK
2025-01-01 11:36:38,192.168.1.1,8.8.8.8,HTTP,4427,2276,FAIL
2025-01-01 11:36:40,192.168.1.116,1.1.1.1,HTTPS,1415,77,OK
2025-01-01 11:36:43,192.168.1.175,8.8.8.8,HTTP,405,214,OK
2025-01-01 11:36:45,192.168.1.166,8.8.4.4,HTTPS,327,294,OK
2025-01-01 11:36:48,192.168.1.47,1.1.1.1,HTTP,277,277,OK
2025-01-01 11:36:51,192.168.1.72,8.8.8.8,HTTP,767,1155,DELAY
2025-01-01 11:36:53,192.168.1.15,1.1.1.1,HTTPS,1237,132,OK
2025-01-01 11:36:54,192.168.1.226,8.8.8.8,HTTP,1103,153,OK
2025-01-01 11:36:55,192.168.1.244,8.8.8.8,HTTPS,967,109,OK
2025-01-01 11:36:58,192.168.1.156,8.8.8.8,HTTP,644,201,OK
2025-01-01 11:37:01,192.168.1.119,8.8.4.4,HTTP,1180,162,OK
2025-01-01 11:37:02,192.168.1.220,1.1.1.1,HTTPS,252,217,OK
2025-01-01 11:37:05,192.168.1.80,8.8.8.8,HTTPS,198,159,OK
2025-01-01 11:37:07,192.168.1.62,8.8.4.4,HTTP,543,244,OK
2025-01-01 11:37:08,192.168.1.233,8.8.4.4,HTTPS,459,239,OK
2025-01-01 11:37:10,192.168.1.148,8.8.4.4,HTTPS,1044,149,OK
2025-01-01 11:37:13,192.168.1.81,1.1.1.1,HTTPS,629,1327,DELAY
2025-01-01 11:37:14,192.168.1.247,1.1.1.1,HTTPS,720,166,OK
2025-01-01 11:37:15,192.168.1.32,8.8.8.8,HTTP,1202,54,OK
2025-01-01 11:37:16,192.168.1.164,1.1.1.1,HTTP,616,187,OK
2025-01-01 11:37:19,192.168.1.111,8.8.8.8,HTTP,1142,109,OK
2025-01-01 11:37:21,192.168.1.67,8.8.8.8,HTTP,775,60,OK
2025-01-01 11:37:24,192.168.1.233,8.8.4.4,HTTP,902,116,OK
2025-01-01 11:37:27,192.168.1.109,8.8.4.4,HTTPS,175,150,OK
2025-01-01 11:37:29,192.168.1.38,8.8.8.8,HTTPS,1061,868,DELAY
2025-01-01 11:37:32,192.168.1.8,1.1.1.1,HTTP,6102,2525,FAIL
2025-01-01 11:37:34,192.168.1.20,8.8.4.4,HTTP,1041,899,DELAY
2025-01-01 11:37:37,192.168.1.24,8.8.8.8,HTTP,275,151,OK
2025-01-01 11:37:39,192.168.1.213,8.8.8.8,HTTP,505,176,OK
2025-01-01 11:37:41,192.168.1.35,8.8.8.8,HTTP,1085,231,OK
2025-01-01 11:37:44,192.168.1.153,8.8.4.4,HTTPS,356,201,OK
2025-01-01 11:37:46,192.168.1.162,8.8.8.8,HTTPS,381,93,OK
2025-01-01 11:37:47,192.168.1.39,8.8.4.4,HTTPS,539,246,OK
2025-01-01 11:37:48,192.168.1.206,1.1.1.1,HTTP,1095,260,OK
2025-01-01 11:37:51,192.168.1.113,1.1.1.1,HTTP,1479,166,OK
2025-01-01 11:37:52,192.168.1.56,8.8.4.4,HTTPS,425,172,OK
2025-01-01 11:37:54,192.168.1.127,8.8.4.4,HTTP,183,67,OK
2025-01-01 11:37:56,192.168.1.78,1.1.1.1,HTTPS,779,58,OK
2025-01-01 11:37:59,192.168.1.159,8.8.8.8,HTTP,1199,119,OK
2025-01-01 11:38:00,192.168.1.204,8.8.8.8,HTTP,385,156,OK
2025-01-01 11:38:02,192.168.1.33,8.8.4.4,HTTPS,556,241,OK
2025-01-01 11:38:05,192.168.1.106,1.1.1.1,HTTPS,433,256,OK
2025-01-01 11:38:07,192.168.1.243,8.8.4.4,HTTP,1004,162,OK
2025-01-01 11:38:08,192.168.1.179,1.1.1.1,HTTP,1300,1027,DELAY
2025-01-01 11:38:09,192.168.1.140,1.1.1.1,HTTPS,1131,157,OK
2025-01-01 11:38:10,192.168.1.134,8.8.8.8,HTTPS,1105,150,OK
2025-01-01 11:38:13,192.168.1.186,8.8.4.4,HTTP,1383,177,OK
2025-01-01 11:38:14,192.168.1.209,8.8.4.4,HTTP,1437,260,OK
2025-01-01 11:38:17,192.168.1.191,8.8.8.8,HTTPS,1278,86,OK
2025-01-01 11:38:20,192.168.1.167,8.8.8.8,HTTPS,7612,2750,FAIL
2025-01-01 11:38:22,192.168.1.1,8.8.4.4,HTTPS,978,1391,DELAY
2025-01-01 11:38:25,192.168.1.170,8.8.8.8,HTTP,1340,245,OK
2025-01-01 11:38:27,192.168.1.64,1.1.1.1,HTTPS,418,227,OK
2025-01-01 11:38:28,192.168.1.234,8.8.4.4,HTTP,417,101,OK
2025-01-01 11:38:31,192.168.1.171,8.8.8.8,HTTPS,493,93,OK
2025-01-01 11:38:34,192.168.1.172,1.1.1.1,HTTP,120,130,OK
2025-01-01 11:38:36,192.168.1.253,1.1.1.1,HTTPS,758,224,OK
2025-01-01 11:38:38,192.168.1.231,8.8.4.4,HTTPS,1140,292,OK
2025-01-01 11:38:40,192.168.1.91,8.8.8.8,HTTPS,1277,163,OK
2025-01-01 11:38:41,192.168.1.148,8.8.8.8,HTTPS,706,173,OK
2025-01-01 11:38:42,192.168.1.234,8.8.4.4,HTTPS,1240,1246,DELAY
2025-01-01 11:38:45,192.168.1.54,8.8.4.4,HTTP,642,1080,DELAY
2025-01-01 11:38:46,192.168.1.194,8.8.4.4,HTTP,1301,176,OK
2025-01-01 11:38:48,192.168.1.77,8.8.4.4,HTTPS,358,250,OK
2025-01-01 11:38:50,192.168.1.111,1.1.1.1,HTTPS,165,100,OK
2025-01-01 11:38:52,192.168.1.193,8.8.8.8,HTTPS,424,194,OK
2025-01-01 11:38:55,192.168.1.58,8.8.4.4,HTTPS,742,87,OK
2025-01-01 11:38:57,192.168.1.57,1.1.1.1,HTTPS,1205,227,OK
2025-01-01 11:39:00,192.168.1.123,8.8.8.8,HTTPS,874,238,OK
2025-01-01 11:39:02,192.168.1.204,8.8.4.4,HTTP,6998,2224,FAIL
2025-01-01 11:39:05,192.168.1.151,8.8.4.4,HTTPS,686,181,OK
2025-01-01 11:39:06,192.168.1.141,1.1.1.1,HTTP,1362,1095,DELAY
2025-01-01 11:39:07,192.168.1.170,1.1.1.1,HTTP,545,175,OK
2025-01-01 11:39:08,192.168.1.206,1.1.1.1,HTTP,665,62,OK
2025-01-01 11:39:10,192.168.1.248,1.1.1.1,HTTPS,787,210,OK
2025-01-01 11:39:11,192.168.1.78,8.8.8.8,HTTP,754,1490,DELAY
2025-01-01 11:39:13,192.168.1.172,1.1.1.1,HTTP,982,277,OK
2025-01-01 11:39:16,192.168.1.252,1.1.1.1,HTTPS,1377,275,OK
2025-01-01 11:39:18,192.168.1.162,8.8.8.8,HTTP,1415,139,OK
2025-01-01 11:39:20,192.168.1.77,8.8.8.8,HTTP,1209,73,OK
2025-01-01 11:39:23,192.168.1.66,8.8.8.8,HTTPS,682,158,OK
2025-01-01 11:39:25,192.168.1.233,8.8.8.8,HTTP,788,119,OK
2025-01-01 11:39:28,192.168.1.33,8.8.8.8,HTTPS,829,56,OK
2025-01-01 11:39:29,192.168.1.116,1.1.1.1,HTTP,1498,239,OK
2025-01-01 11:39:30,192.168.1.216,8.8.8.8,HTTP,467,160,OK
2025-01-01 11:39:32,192.168.1.74,1.1.1.1,HTTPS,1302,285,OK
2025-01-01 11:39:33,192.168.1.12,8.8.8.8,HTTPS,1335,246,OK
2025-01-01 11:39:35,192.168.1.128,8.8.8.8,HTTP,484,128,OK
2025-01-01 11:39:36,192.168.1.176,8.8.4.4,HTTP,1263,156,OK
2025-01-01 11:39:38,192.168.1.75,1.1.1.1,HTTP,880,178,OK
2025-01-01 11:39:41,192.168.1.231,8.8.4.4,HTTPS,1073,78,OK
2025-01-01 11:39:44,192.168.1.199,8.8.4.4,HTTP,1318,99,OK
2025-01-01 11:39:46,192.168.1.221,8.8.4.4,HTTPS,279,156,OK
2025-01-01 11:39:47,192.168.1.119,1.1.1.1,HTTP,434,199,OK
2025-01-01 11:39:48,192.168.1.206,8.8.8.8,HTTPS,398,207,OK
2025-01-01 11:39:51,192.168.1.125,1.1.1.1,HTTP,226,1026,DELAY
2025-01-01 11:39:54,192.168.1.168,8.8.4.4,HTTPS,308,220,OK
2025-01-01 11:39:56,192.168.1.1,8.8.4.4,HTTPS,310,149,OK
2025-01-01 11:39:58,192.168.1.248,1.1.1.1,HTTPS,1250,77,OK
2025-01-01 11:40:00,192.168.1.102,8.8.8.8,HTTP,767,132,OK
2025-01-01 11:40:03,192.168.1.170,1.1.1.1,HTTP,364,119,OK
2025-01-01 11:40:04,192.168.1.163,8.8.4.4,HTTP,827,123,OK
2025-01-01 11:40:07,192.168.1.41,8.8.8.8,HTTPS,1115,249,OK
2025-01-01 11:40:09,192.168.1.141,8.8.8.8,HTTPS,236,207,OK
2025-01-01 11:40:11,192.168.1.2,8.8.4.4,HTTPS,1016,135,OK
2025-01-01 11:40:13,192.168.1.213,1.1.1.1,HTTP,465,276,OK
2025-01-01 11:40:15,192.168.1.158,8.8.4.4,HTTPS,1364,194,OK
2025-01-01 11:40:17,192.168.1.94,8.8.8.8,HTTP,643,62,OK
2025-01-01 11:40:20,192.168.1.79,8.8.4.4,HTTPS,940,205,OK
2025-01-01 11:40:22,192.168.1.13,8.8.4.4,HTTP,5388,1810,FAIL
2025-01-01 11:40:25,192.168.1.20,8.8.8.8,HTTP,1477,145,OK
2025-01-01 11:40:27,192.168.1.29,8.8.4.4,HTTP,1194,204,OK
2025-01-01 11:40:30,192.168.1.193,8.8.8.8,HTTPS,407,89,OK
2025-01-01 11:40:32,192.168.1.123,8.8.4.4,HTTPS,1204,115,OK
2025-01-01 11:40:33,192.168.1.185,1.1.1.1,HTTPS,285,1070,DELAY
2025-01-01 11:40:34,192.168.1.191,8.8.4.4,HTTPS,860,173,OK
2025-01-01 11:40:37,192.168.1.193,8.8.8.8,HTTPS,4253,2722,FAIL
2025-01-01 11:40:38,192.168.1.96,8.8.4.4,HTTP,180,279,OK
2025-01-01 11:40:39,192.168.1.244,8.8.4.4,HTTP,1158,146,OK
2025-01-01 11:40:42,192.168.1.241,8.8.4.4,HTTPS,1197,193,OK
2025-01-01 11:40:45,192.168.1.70,8.8.8.8,HTTP,956,190,OK
2025-01-01 11:40:47,192.168.1.85,8.8.4.4,HTTPS,1226,285,OK
2025-01-01 11:40:50,192.168.1.139,8.8.8.8,HTTPS,1358,233,OK
2025-01-01 11:40:53,192.168.1.72,8.8.4.4,HTTPS,828,138,OK
2025-01-01 11:40:56,192.168.1.175,8.8.4.4,HTTPS,575,1406,DELAY
2025-01-01 11:40:59,192.168.1.166,8.8.8.8,HTTP,6500,2239,FAIL
2025-01-01 11:41:00,192.168.1.226,8.8.8.8,HTTPS,1401,242,OK
2025-01-01 11:41:02,192.168.1.214,1.1.1.1,HTTPS,814,1409,DELAY
2025-01-01 11:41:03,192.168.1.135,1.1.1.1,HTTP,473,85,OK
2025-01-01 11:41:04,192.168.1.211,8.8.4.4,HTTP,473,1063,DELAY
2025-01-01 11:41:06,192.168.1.11,8.8.4.4,HTTPS,628,83,OK
2025-01-01 11:41:09,192.168.1.151,8.8.8.8,HTTP,1411,212,OK
2025-01-01 11:41:12,192.168.1.207,8.8.8.8,HTTPS,1397,188,OK
2025-01-01 11:41:13,192.168.1.166,8.8.8.8,HTTPS,616,119,OK
2025-01-01 11:41:15,192.168.1.5,8.8.8.8,HTTPS,1049,179,OK
2025-01-01 11:41:18,192.168.1.146,8.8.4.4,HTTPS,847,264,OK
2025-01-01 11:41:21,192.168.1.95,1.1.1.1,HTTP,487,88,OK
2025-01-01 11:41:23,192.168.1.219,1.1.1.1,HTTPS,226,240,OK
2025-01-01 11:41:26,192.168.1.254,8.8.4.4,HTTPS,566,153,OK
2025-01-01 11:41:28,192.168.1.151,1.1.1.1,HTTPS,1211,219,OK
2025-01-01 11:41:31,192.168.1.52,1.1.1.1,HTTP,316,94,OK
2025-01-01 11:41:34,192.168.1.35,8.8.8.8,HTTPS,975,963,DELAY
2025-01-01 11:41:37,192.168.1.172,8.8.8.8,HTTP,1151,158,OK
2025-01-01 11:41:38,192.168.1.161,8.8.4.4,HTTP,1386,181,OK
2025-01-01 11:41:39,192.168.1.217,8.8.8.8,HTTP,475,1078,DELAY
2025-01-01 11:41:42,192.168.1.232,1.1.1.1,HTTP,912,54,OK
2025-01-01 11:41:44,192.168.1.136,1.1.1.1,HTTP,473,290,OK
2025-01-01 11:41:46,192.168.1.76,8.8.8.8,HTTPS,572,290,OK
2025-01-01 11:41:47,192.168.1.39,8.8.4.4,HTTP,879,259,OK
2025-01-01 11:41:50,192.168.1.249,1.1.1.1,HTTP,794,264,OK
2025-01-01 11:41:52,192.168.1.42,1.1.1.1,HTTPS,627,239,OK
2025-01-01 11:41:55,192.168.1.219,8.8.8.8,HTTP,468,220,OK
2025-01-01 11:41:57,192.168.1.216,1.1.1.1,HTTP,1478,124,OK
2025-01-01 11:41:59,192.168.1.4,1.1.1.1,HTTP,1449,140,OK
2025-01-01 11:42:02,192.168.1.47,8.8.8.8,HTTPS,972,106,OK
2025-01-01 11:42:05,192.168.1.170,8.8.4.4,HTTP,1000,239,OK
2025-01-01 11:42:06,192.168.1.253,8.8.8.8,HTTP,1090,137,OK
2025-01-01 11:42:07,192.168.1.200,1.1.1.1,HTTP,964,299,OK
2025-01-01 11:42:08,192.168.1.38,8.8.4.4,HTTP,657,198,OK
2025-01-01 11:42:10,192.168.1.32,1.1.1.1,HTTPS,884,239,OK
2025-01-01 11:42:12,192.168.1.152,8.8.8.8,HTTP,1292,134,OK
2025-01-01 11:42:15,192.168.1.130,1.1.1.1,HTTPS,1036,96,OK
2025-01-01 11:42:18,192.168.1.213,8.8.8.8,HTTPS,1425,238,OK
2025-01-01 11:42:21,192.168.1.13,8.8.4.4,HTTP,172,206,OK
2025-01-01 11:42:24,192.168.1.170,1.1.1.1,HTTPS,1414,1435,DELAY
2025-01-01 11:42:25,192.168.1.33,8.8.8.8,HTTPS,551,232,OK
2025-01-01 11:42:26,192.168.1.197,8.8.8.8,HTTPS,1204,296,OK
2025-01-01 11:42:28,192.168.1.65,8.8.8.8,HTTPS,453,60,OK
2025-01-01 11:42:31,192.168.1.74,1.1.1.1,HTTPS,910,150,OK
2025-01-01 11:42:32,192.168.1.167,8.8.4.4,HTTP,1370,65,OK
2025-01-01 11:42:35,192.168.1.248,8.8.4.4,HTTPS,1213,299,OK
2025-01-01 11:42:37,192.168.1.216,1.1.1.1,HTTP,108,186,OK
2025-01-01 11:42:39,192.168.1.84,8.8.8.8,HTTP,1258,81,OK
2025-01-01 11:42:41,192.168.1.185,8.8.4.4,HTTPS,652,147,OK
2025-01-01 11:42:44,192.168.1.130,1.1.1.1,HTTP,1333,164,OK
2025-01-01 11:42:47,192.168.1.140,8.8.8.8,HTTP,827,1256,DELAY
2025-01-01 11:42:50,192.168.1.129,8.8.8.8,HTTP,1477,93,OK
2025-01-01 11:42:51,192.168.1.132,1.1.1.1,HTTP,1330,195,OK
2025-01-01 11:42:54,192.168.1.117,8.8.4.4,HTTPS,504,188,OK
2025-01-01 11:42:57,192.168.1.177,8.8.4.4,HTTPS,105,72,OK
2025-01-01 11:42:59,192.168.1.38,1.1.1.1,HTTP,200,283,OK
2025-01-01 11:43:01,192.168.1.102,8.8.4.4,HTTP,232,163,OK
2025-01-01 11:43:03,192.168.1.198,1.1.1.1,HTTP,1066,1299,DELAY
2025-01-01 11:43:05,192.168.1.18,8.8.8.8,HTTPS,735,252,OK
2025-01-01 11:43:08,192.168.1.81,8.8.4.4,HTTP,1063,236,OK
2025-01-01 11:43:11,192.168.1.78,8.8.8.8,HTTPS,633,252,OK
2025-01-01 11:43:13,192.168.1.200,8.8.8.8,HTTPS,401,811,DELAY
2025-01-01 11:43:15,192.168.1.145,8.8.8.8,HTTP,912,108,OK
2025-01-01 11:43:16,192.168.1.226,1.1.1.1,HTTPS,603,53,OK
2025-01-01 11:43:19,192.168.1.204,1.1.1.1,HTTP,635,57,OK
2025-01-01 11:43:21,192.168.1.216,8.8.8.8,HTTPS,500,222,OK
2025-01-01 11:43:24,192.168.1.199,8.8.8.8,HTTPS,238,257,OK
2025-01-01 11:43:25,192.168.1.224,8.8.4.4,HTTPS,5337,1846,FAIL
2025-01-01 11:43:26,192.168.1.220,1.1.1.1,HTTP,368,160,OK
2025-01-01 11:43:27,192.168.1.67,1.1.1.1,HTTP,169,147,OK
2025-01-01 11:43:30,192.168.1.207,8.8.4.4,HTTPS,446,153,OK
2025-01-01 11:43:31,192.168.1.248,8.8.4.4,HTTP,1091,179,OK
2025-01-01 11:43:34,192.168.1.90,1.1.1.1,HTTPS,855,227,OK
2025-01-01 11:43:35,192.168.1.14,8.8.4.4,HTTP,887,259,OK
2025-01-01 11:43:36,192.168.1.175,8.8.4.4,HTTP,1459,300,OK
2025-01-01 11:43:39,192.168.1.69,8.8.8.8,HTTP,555,250,OK
2025-01-01 11:43:40,192.168.1.102,1.1.1.1,HTTP,1230,210,OK
2025-01-01 11:43:41,192.168.1.233,8.8.4.4,HTTP,698,161,OK
2025-01-01 11:43:42,192.168.1.88,8.8.4.4,HTTP,171,295,OK
2025-01-01 11:43:43,192.168.1.52,1.1.1.1,HTTP,591,294,OK
2025-01-01 11:43:46,192.168.1.240,1.1.1.1,HTTPS,6061,2914,FAIL
2025-01-01 11:43:47,192.168.1.10,8.8.4.4,HTTP,872,224,OK
2025-01-01 11:43:49,192.168.1.116,1.1.1.1,HTTP,318,172,OK
2025-01-01 11:43:50,192.168.1.129,8.8.4.4,HTTP,950,137,OK
2025-01-01 11:43:51,192.168.1.8,8.8.4.4,HTTPS,655,220,OK
2025-01-01 11:43:54,192.168.1.78,8.8.4.4,HTTP,505,208,OK
2025-01-01 11:43:56,192.168.1.152,8.8.4.4,HTTP,862,1094,DELAY
2025-01-01 11:43:57,192.168.1.246,1.1.1.1,HTTP,788,194,OK
2025-01-01 11:43:58,192.168.1.100,1.1.1.1,HTTP,1397,229,OK
2025-01-01 11:43:59,192.168.1.38,8.8.4.4,HTTP,791,111,OK
2025-01-01 11:44:01,192.168.1.4,8.8.4.4,HTTP,817,188,OK
2025-01-01 11:44:02,192.168.1.150,1.1.1.1,HTTP,168,247,OK
2025-01-01 11:44:05,192.168.1.37,8.8.4.4,HTTPS,654,1152,DELAY
2025-01-01 11:44:08,192.168.1.57,8.8.8.8,HTTPS,317,110,OK
2025-01-01 11:44:11,192.168.1.167,8.8.4.4,HTTP,1468,239,OK
2025-01-01 11:44:12,192.168.1.249,8.8.4.4,HTTPS,923,279,OK
2025-01-01 11:44:14,192.168.1.139,1.1.1.1,HTTPS,405,50,OK
2025-01-01 11:44:16,192.168.1.83,1.1.1.1,HTTPS,1474,233,OK
2025-01-01 11:44:17,192.168.1.1,8.8.8.8,HTTP,1159,246,OK
2025-01-01 11:44:18,192.168.1.35,8.8.8.8,HTTP,976,51,OK
2025-01-01 11:44:21,192.168.1.229,8.8.8.8,HTTP,270,139,OK
2025-01-01 11:44:23,192.168.1.167,8.8.4.4,HTTPS,307,230,OK
2025-01-01 11:44:26,192.168.1.195,8.8.4.4,HTTP,1193,1384,DELAY
2025-01-01 11:44:28,192.168.1.236,1.1.1.1,HTTP,1221,91,OK
2025-01-01 11:44:29,192.168.1.211,1.1.1.1,HTTPS,636,297,OK
2025-01-01 11:44:31,192.168.1.205,8.8.4.4,HTTPS,678,268,OK
2025-01-01 11:44:34,192.168.1.32,1.1.1.1,HTTPS,614,99,OK
2025-01-01 11:44:35,192.168.1.223,8.8.8.8,HTTP,401,180,OK
2025-01-01 11:44:38,192.168.1.94,8.8.4.4,HTTPS,105,165,OK
2025-01-01 11:44:39,192.168.1.49,8.8.4.4,HTTPS,900,213,OK
2025-01-01 11:44:40,192.168.1.144,8.8.8.8,HTTPS,827,172,OK
2025-01-01 11:44:41,192.168.1.52,1.1.1.1,HTTP,405,165,OK
2025-01-01 11:44:44,192.168.1.157,8.8.8.8,HTTPS,1311,225,OK
2025-01-01 11:44:45,192.168.1.244,8.8.8.8,HTTP,1248,115,OK
2025-01-01 11:44:46,192.168.1.214,1.1.1.1,HTTP,608,55,OK
2025-01-01 11:44:48,192.168.1.195,8.8.4.4,HTTP,1057,94,OK
2025-01-01 11:44:49,192.168.1.136,1.1.1.1,HTTP,331,88,OK
2025-01-01 11:44:51,192.168.1.222,8.8.8.8,HTTP,982,53,OK
2025-01-01 11:44:54,192.168.1.138,1.1.1.1,HTTP,1195,863,DELAY
2025-01-01 11:44:57,192.168.1.138,8.8.4.4,HTTPS,224,871,DELAY
2025-01-01 11:44:59,192.168.1.51,1.1.1.1,HTTPS,586,88,OK
2025-01-01 11:45:02,192.168.1.201,8.8.4.4,HTTP,729,240,OK
2025-01-01 11:45:04,192.168.1.206,8.8.4.4,HTTP,246,137,OK
2025-01-01 11:45:07,192.168.1.215,1.1.1.1,HTTP,1043,265,OK
2025-01-01 11:45:08,192.168.1.52,8.8.8.8,HTTP,1299,84,OK
2025-01-01 11:45:11,192.168.1.124,8.8.8.8,HTTPS,1485,1213,DELAY
2025-01-01 11:45:12,192.168.1.166,1.1.1.1,HTTP,1419,1161,DELAY
2025-01-01 11:45:14,192.168.1.45,1.1.1.1,HTTPS,1298,152,OK
2025-01-01 11:45:17,192.168.1.63,1.1.1.1,HTTP,810,134,OK
2025-01-01 11:45:20,192.168.1.242,1.1.1.1,HTTP,1184,87,OK
